instance,i,j,HELIME_feature_agreement,HELIME_rank_agreement,HELIME_sign_agreement,HELIME_signed_rank_agreement,HELIME_cos_similarity_rank,HELIME_cos_similarity_weights,HELIME_euclidean_distance_weights,HELIME_manhattan_distance_weights
4.0,0.0,3.0,0.8,0.0,0.8,0.0,0.9623479640401905,0.9612634318128099,0.07737046252313111,0.34472491178076065
4.0,0.0,4.0,0.8,0.5,0.8,0.5,0.9647805393971445,0.9625421812663094,0.0741538503853775,0.31085148121244766
4.0,0.0,5.0,0.8,0.4,0.8,0.4,0.9662612374405078,0.9630636118899998,0.07367238754086423,0.30933170838841956
4.0,0.0,6.0,0.9,0.4,0.9,0.4,0.9490216816499208,0.9585194271477023,0.07798361117938674,0.3323232833424358
4.0,0.0,7.0,0.8,0.1,0.8,0.1,0.9355896351136963,0.9067154463380683,0.11801997162794757,0.4853083749780277
4.0,0.0,8.0,0.8,0.1,0.8,0.1,0.9371760973030142,0.9565396275562329,0.08003619604217953,0.3216294655156696
4.0,0.0,9.0,0.8,0.1,0.8,0.1,0.9510312004230567,0.9200702635628958,0.10899046942599712,0.5005405697837175
4.0,1.0,2.0,0.9,0.4,0.9,0.4,0.9704918032786887,0.9542158137001887,0.08426192216918309,0.3337570276782569
4.0,1.0,3.0,0.8,0.2,0.8,0.2,0.9656266525647808,0.9601050064534392,0.07880163608271172,0.3565451470126767
4.0,1.0,4.0,0.8,0.3,0.8,0.3,0.9544156530936012,0.9525106416096013,0.08070404122501822,0.35275571584069004
4.0,1.0,5.0,0.8,0.2,0.8,0.2,0.930195663670016,0.9287240614208744,0.09861523409346534,0.4284843094507234
4.0,1.0,6.0,0.8,0.2,0.8,0.2,0.9329455314648336,0.926201032219463,0.10099540891764863,0.40407265532445236
4.0,1.0,7.0,0.8,0.1,0.8,0.1,0.9440507667900582,0.9109426934846847,0.1132959081106568,0.45377808778564316
4.0,1.0,8.0,0.6,0.3,0.6,0.3,0.9558963511369645,0.9306468787416314,0.09885427565416825,0.44028833658593924
4.0,1.0,9.0,0.7,0.5,0.7,0.5,0.9351665785298787,0.9155758295418708,0.10993567890779457,0.4513459432859889
4.0,2.0,3.0,0.8,0.4,0.8,0.4,0.9671073506081439,0.9641133519049953,0.07516184391654197,0.3184248512901323
4.0,2.0,4.0,0.8,0.1,0.8,0.1,0.9537810682178742,0.9430128890185916,0.0934555463942753,0.3927951223210624
4.0,2.0,5.0,0.8,0.1,0.8,0.1,0.9399259650978318,0.9191808390627331,0.11062534249182676,0.49314194384487475
4.0,2.0,6.0,0.9,0.1,0.9,0.1,0.9377049180327867,0.9270450809558775,0.10535644358646377,0.43155366234801595
4.0,2.0,7.0,0.8,0.0,0.8,0.0,0.9597038603913273,0.901673914169857,0.1230172282481427,0.4984595735320206
4.0,2.0,8.0,0.7,0.4,0.7,0.4,0.9539925965097831,0.9311289344107507,0.10263020903108831,0.43075513641113466
4.0,2.0,9.0,0.8,0.3,0.8,0.3,0.9388683236382869,0.9053493791589404,0.12050310386239847,0.5174072643208277
4.0,3.0,4.0,0.8,0.2,0.8,0.2,0.9822316234796405,0.9754114332826179,0.06273014225183679,0.27105396915840635
4.0,3.0,5.0,0.9,0.0,0.9,0.0,0.976414595452142,0.9725790493080507,0.0661757901344347,0.2789883448982149
4.0,3.0,6.0,0.9,0.1,0.9,0.1,0.9696456901110522,0.9551414168592027,0.08308524997384295,0.3657889131440235
4.0,3.0,7.0,0.9,0.3,0.9,0.3,0.9599153886832367,0.9257202148237799,0.10687406251945447,0.3877195964069649
4.0,3.0,8.0,0.8,0.3,0.8,0.3,0.9754627181385512,0.9680156603417751,0.0703935575140055,0.3052902591758691
4.0,3.0,9.0,0.9,0.3,0.9,0.3,0.9756742464304602,0.9558907120999676,0.0824191356631659,0.3566961551549947
4.0,4.0,5.0,0.7,0.4,0.7,0.4,0.9682707562136434,0.9594806527793178,0.07457330134661733,0.30798434445891865
4.0,4.0,6.0,0.9,0.3,0.9,0.3,0.9739820200951876,0.9694943242055643,0.06510655837868673,0.2733853451318068
