instance,i,j,HELIME_feature_agreement,HELIME_rank_agreement,HELIME_sign_agreement,HELIME_signed_rank_agreement,HELIME_cos_similarity_rank,HELIME_cos_similarity_weights,HELIME_euclidean_distance_weights,HELIME_manhattan_distance_weights
16.0,5.0,6.0,0.8,0.8,0.7,0.7,0.9793103448275862,0.9961368976351849,0.029254858389103137,0.06038008336912383
16.0,5.0,7.0,0.8,0.5,0.7,0.4,0.9733990147783252,0.9979450969463824,0.02120834894103073,0.047203418982476604
16.0,5.0,8.0,0.8,0.5,0.6,0.4,0.948768472906404,0.998624549831983,0.015351379251841718,0.042248617608655704
16.0,5.0,9.0,0.9,0.9,0.7,0.7,0.9842364532019705,0.996847152400738,0.024716219906944198,0.056952019364567376
16.0,6.0,7.0,0.9,0.5,0.9,0.5,0.9901477832512315,0.9992421416988527,0.010900272353353117,0.029876465044994784
16.0,6.0,8.0,0.8,0.4,0.8,0.4,0.968472906403941,0.9981682364323999,0.018809356462133088,0.04746881753359643
16.0,6.0,9.0,0.8,0.8,0.8,0.8,0.9753694581280788,0.9984790576788616,0.013919450863558367,0.0357987313690729
16.0,7.0,8.0,0.7,0.6,0.7,0.6,0.9576354679802956,0.9991224347967887,0.011899558819222108,0.03596009407923101
16.0,7.0,9.0,0.9,0.5,0.9,0.5,0.9852216748768473,0.9991047503048995,0.01019223568348692,0.02641180177682919
16.0,8.0,9.0,0.7,0.4,0.7,0.4,0.954679802955665,0.9991810942151156,0.012132862198493181,0.034410580212981816
17.0,0.0,1.0,0.9,0.4,0.9,0.4,0.9862068965517242,0.9917231739007499,0.03847557938025734,0.07682090307367474
17.0,0.0,2.0,0.9,0.4,0.9,0.4,0.9773399014778327,0.9988218230914883,0.013283828355776949,0.03140149010178712
17.0,0.0,3.0,0.9,0.7,0.8,0.7,0.9704433497536946,0.9976910052103612,0.017299220970387715,0.04321741561712286
17.0,0.0,4.0,0.8,0.4,0.8,0.4,0.9546798029556651,0.998023471026555,0.017277599321650305,0.04199998417357878
17.0,0.0,5.0,0.9,0.6,0.9,0.6,0.9724137931034483,0.9983687661533658,0.017128324751715635,0.04220147689359918
17.0,0.0,6.0,0.8,0.4,0.7,0.4,0.968472906403941,0.9963963823135243,0.025166639782297905,0.057327538544032317
17.0,0.0,7.0,0.9,0.4,0.8,0.4,0.9704433497536947,0.9979102123547309,0.01892215083139778,0.04687779899234509
17.0,0.0,8.0,0.8,0.6,0.8,0.6,0.9684729064039409,0.9974491492055266,0.021142480559513413,0.05293434803033441
17.0,0.0,9.0,0.8,0.5,0.8,0.5,0.9467980295566503,0.9976663287312455,0.017219742072788445,0.03922813543050888
17.0,1.0,2.0,0.8,0.6,0.8,0.6,0.9714285714285715,0.9954028523141197,0.02864337160663677,0.06047500539702294
17.0,1.0,3.0,0.9,0.3,0.8,0.3,0.9655172413793104,0.9933617146156745,0.033640923489752214,0.065456647309096
17.0,1.0,4.0,0.8,0.5,0.8,0.5,0.9625615763546799,0.9963041929997216,0.02553152848759387,0.05259927162296954
17.0,1.0,5.0,1.0,0.3,1.0,0.3,0.9832512315270937,0.9946523752676497,0.027657532234150236,0.06148551622188734
17.0,1.0,6.0,0.9,0.6,0.7,0.5,0.9881773399014779,0.99634219205542,0.021713744541872353,0.0544628175623217
17.0,1.0,7.0,0.9,0.6,0.8,0.6,0.9871921182266009,0.9964224730294758,0.023600718593157946,0.05896764103258895
17.0,1.0,8.0,0.8,0.3,0.8,0.3,0.9655172413793105,0.9975075958160807,0.019944693747881718,0.05266483144950977
17.0,1.0,9.0,0.9,0.6,0.9,0.6,0.9448275862068967,0.9944597731635595,0.03258390484456879,0.06498053113714888
17.0,2.0,3.0,0.9,0.4,0.7,0.4,0.9655172413793104,0.9989416341886749,0.011524646309466138,0.03694942592450272
17.0,2.0,4.0,0.9,0.7,0.8,0.7,0.9812807881773401,0.9996381057834622,0.0068588411968566725,0.023490053561653502
17.0,2.0,5.0,0.8,0.4,0.8,0.4,0.941871921182266,0.9992825059839865,0.010125324279078342,0.030365537911063625
17.0,2.0,6.0,0.7,0.7,0.7,0.7,0.9517241379310345,0.9988980531605504,0.014289425732681554,0.03782028347852626
17.0,2.0,7.0,0.8,0.8,0.8,0.8,0.9684729064039409,0.999539193107749,0.008734798441643675,0.027257800388176753
17.0,2.0,8.0,0.9,0.5,0.8,0.5,0.9901477832512317,0.998633323928664,0.01413104977174991,0.04023057550224652
17.0,2.0,9.0,0.8,0.6,0.8,0.6,0.9438423645320199,0.99928943708603,0.009888468893019734,0.0311464577642413
17.0,3.0,4.0,0.9,0.4,0.8,0.4,0.975369458128079,0.9992054024737447,0.010578293305476369,0.027388036045723256
17.0,3.0,5.0,0.9,0.8,0.8,0.7,0.968472906403941,0.9990738136632231,0.012239032542867838,0.03888309720040045
17.0,3.0,6.0,0.8,0.5,0.6,0.4,0.9615763546798031,0.9986067785263852,0.016727177690076575,0.04365436073898378
17.0,3.0,7.0,0.9,0.4,0.7,0.4,0.9822660098522168,0.9986280830650631,0.014454539424870705,0.04137692874409031
17.0,3.0,8.0,0.9,0.6,0.8,0.6,0.9635467980295567,0.9975170279079519,0.019062473316518135,0.04267448740350816
17.0,3.0,9.0,0.9,0.4,0.8,0.4,0.975369458128079,0.9992700386653136,0.009561662320688799,0.02795969460166487
17.0,4.0,5.0,0.8,0.5,0.8,0.5,0.9497536945812808,0.9992644762812545,0.009560535658967573,0.030745930495242605
17.0,4.0,6.0,0.8,0.8,0.7,0.7,0.9635467980295567,0.9992499400908152,0.011505057709027837,0.03177457409238923
17.0,4.0,7.0,0.8,0.7,0.8,0.7,0.9783251231527095,0.99950584455858,0.008082953147158378,0.023257295456478116
17.0,4.0,8.0,1.0,0.8,0.9,0.7,0.9901477832512317,0.9991701678018632,0.01073564012061779,0.0298294036818009
17.0,4.0,9.0,0.8,0.7,0.7,0.7,0.9665024630541872,0.9990653420450393,0.011874646883414825,0.03759745560682492
17.0,5.0,6.0,0.9,0.5,0.7,0.4,0.9901477832512317,0.9984520040245541,0.014045928155120506,0.03966045350779142
17.0,5.0,7.0,0.9,0.4,0.8,0.4,0.9822660098522169,0.9986545084273579,0.012508609299031038,0.037786352008182506
17.0,5.0,8.0,0.8,0.7,0.8,0.7,0.9448275862068967,0.9980982790626819,0.01495542172801676,0.04019106418944931
17.0,5.0,9.0,0.9,0.5,0.9,0.5,0.9674876847290641,0.9992324703889927,0.012190507587226564,0.037783551401377354
17.0,6.0,7.0,0.8,0.7,0.8,0.7,0.9881773399014779,0.9994487369704198,0.008901779609044574,0.026419360100018913
17.0,6.0,8.0,0.8,0.6,0.8,0.6,0.9546798029556651,0.9985483310345937,0.013051838497995932,0.039351082797066374
17.0,6.0,9.0,0.8,0.6,0.6,0.6,0.9527093596059114,0.9986668460416527,0.01738452942185139,0.04467023380144543
17.0,7.0,8.0,0.8,0.5,0.8,0.5,0.9625615763546798,0.9991036462929583,0.01028232711811874,0.028007323128432984
17.0,7.0,9.0,0.8,0.6,0.7,0.6,0.9566502463054187,0.9989316310622814,0.0138532618421194,0.039362010293831615
17.0,8.0,9.0,0.8,0.5,0.7,0.5,0.9596059113300494,0.9975360116605545,0.01962407855249308,0.05020745106937845
18.0,0.0,1.0,0.8,0.7,0.7,0.7,0.9852216748768474,0.9982794209772522,0.008740314796975334,0.023811322116281994
18.0,0.0,2.0,0.9,0.7,0.9,0.7,0.974384236453202,0.9965630038933533,0.0128642682280656,0.03251839104946791
18.0,0.0,3.0,0.7,0.5,0.7,0.5,0.948768472906404,0.997344485125518,0.010817655986673665,0.029948709540538094
18.0,0.0,4.0,0.8,0.7,0.7,0.7,0.9714285714285715,0.9955500245114751,0.014047228705781623,0.03847642966918505
18.0,0.0,5.0,0.8,0.5,0.7,0.5,0.9635467980295567,0.990042278926974,0.02115420283980254,0.05626472941062862
18.0,0.0,6.0,0.8,0.7,0.8,0.7,0.9763546798029558,0.9967838471371525,0.011945973904306288,0.03150565402620961
18.0,0.0,7.0,0.9,0.8,0.8,0.7,0.9802955665024632,0.9983896747138189,0.00841019696762632,0.02693082222867124
18.0,0.0,8.0,0.8,0.6,0.7,0.5,0.961576354679803,0.9953668617429974,0.014400015951648725,0.03629480217048105
18.0,0.0,9.0,0.9,0.7,0.9,0.7,0.9871921182266012,0.9916309851942742,0.019498930809002283,0.04310624401416715
18.0,1.0,2.0,0.8,0.7,0.7,0.7,0.9674876847290641,0.9943879784461385,0.01644482722520048,0.047617745839439056
18.0,1.0,3.0,0.8,0.6,0.7,0.5,0.9536945812807882,0.9975375463855426,0.010476777386593755,0.029347190100823966
18.0,1.0,4.0,0.8,0.8,0.7,0.7,0.9645320197044336,0.9955318773534667,0.014138554237914176,0.039816036367101834
18.0,1.0,5.0,0.9,0.7,0.9,0.7,0.9714285714285714,0.9911470441159691,0.02003181693584859,0.04460117945591077
18.0,1.0,6.0,0.8,0.7,0.8,0.7,0.9704433497536947,0.9974563583038609,0.010740363904313509,0.029031290917973032
18.0,1.0,7.0,0.8,0.7,0.8,0.7,0.9655172413793105,0.9976194024883801,0.010244093520449893,0.03130548008616362
18.0,1.0,8.0,0.9,0.6,0.9,0.6,0.9724137931034482,0.9976537858581014,0.01014117080175853,0.028035418208964952
18.0,1.0,9.0,0.8,0.6,0.8,0.6,0.968472906403941,0.9913418005711099,0.01993321174597975,0.04225244022866375
18.0,2.0,3.0,0.8,0.5,0.8,0.5,0.9684729064039409,0.9948658711596766,0.01550102501857419,0.036126370133336
18.0,2.0,4.0,0.9,0.9,0.8,0.8,0.9911330049261085,0.9987481793802272,0.007924406111523613,0.02283158934800882
18.0,2.0,5.0,0.9,0.5,0.8,0.5,0.9852216748768474,0.9843004178005905,0.02677032683616089,0.06276813646745079
18.0,2.0,6.0,0.9,0.7,0.9,0.7,0.9802955665024632,0.9945408988180434,0.015906292772465903,0.03708158265793884
18.0,2.0,7.0,1.0,0.7,0.9,0.7,0.9970443349753696,0.9934994800854178,0.017420889731559464,0.04500653420828534
18.0,2.0,8.0,0.9,0.6,0.8,0.6,0.9852216748768473,0.9885145372909865,0.0233098793271836,0.054213609651277056
18.0,2.0,9.0,0.8,0.5,0.8,0.5,0.9655172413793104,0.9890176893144808,0.022414906122225766,0.048935976334536044
18.0,3.0,4.0,0.8,0.5,0.8,0.5,0.9655172413793104,0.9965415834991388,0.012385916943710914,0.03390696560290516
18.0,3.0,5.0,0.9,0.9,0.8,0.8,0.9832512315270938,0.9956934898240425,0.013967157115006644,0.038968731818280804
18.0,3.0,6.0,0.9,0.5,0.8,0.5,0.9733990147783251,0.999403409618803,0.005162079277935269,0.01541354420556341
18.0,3.0,7.0,0.8,0.6,0.8,0.6,0.967487684729064,0.9958494388104593,0.013520767205002239,0.04000394125532436
18.0,3.0,8.0,0.8,0.3,0.8,0.3,0.9665024630541872,0.9937482624506112,0.016717764117528792,0.041190809110834614
18.0,3.0,9.0,0.8,0.8,0.7,0.7,0.9596059113300494,0.9969906989849486,0.011813753816333754,0.029131079273411017
18.0,4.0,5.0,0.8,0.5,0.8,0.5,0.9674876847290642,0.9881762171422515,0.023041659065495202,0.05029169882181521
18.0,4.0,6.0,0.9,0.7,0.8,0.7,0.974384236453202,0.9959646555896309,0.013389115504234822,0.03815370982142833
18.0,4.0,7.0,0.9,0.7,0.8,0.7,0.9911330049261085,0.9922552148701328,0.018516842954148814,0.04540352889074131
18.0,4.0,8.0,0.9,0.7,0.8,0.6,0.9881773399014778,0.9893625948227378,0.021774387614018252,0.04654663306038292
18.0,4.0,9.0,0.8,0.5,0.7,0.5,0.974384236453202,0.9919667577743144,0.019072339059498053,0.044649305033394864
18.0,5.0,6.0,0.9,0.5,0.9,0.5,0.9862068965517241,0.9949516188012595,0.015083413900098987,0.03915341169678787
18.0,5.0,7.0,0.9,0.6,0.9,0.6,0.9802955665024631,0.9885360088667474,0.02268551323048579,0.056541276267324435
18.0,5.0,8.0,0.9,0.3,0.9,0.3,0.9724137931034483,0.9867943132376853,0.024490941212112045,0.05064142158373456
18.0,5.0,9.0,0.8,0.8,0.8,0.8,0.9586206896551724,0.9983524833203382,0.008652067410207305,0.02683719878854983
18.0,6.0,7.0,0.9,0.8,0.9,0.8,0.9852216748768473,0.9961280177535263,0.013104073913925426,0.035296608617359386
18.0,6.0,8.0,0.8,0.5,0.8,0.5,0.9605911330049262,0.9932563224800106,0.017461655485592666,0.04306731230665189
18.0,6.0,9.0,0.9,0.5,0.9,0.5,0.98128078817734,0.9965994172293304,0.0124772372674341,0.030170259150653994
18.0,7.0,8.0,0.9,0.6,0.9,0.6,0.9753694581280787,0.996839386857721,0.011973998788138967,0.03301063245922094
18.0,7.0,9.0,0.8,0.5,0.8,0.5,0.9733990147783252,0.9888587012966933,0.022454687293245065,0.05546913931539889
18.0,8.0,9.0,0.7,0.3,0.7,0.3,0.9586206896551724,0.9845268556567929,0.026572714940651568,0.06087096955602099
19.0,0.0,1.0,0.8,0.8,0.8,0.8,0.9832512315270936,0.9991637284992673,0.007884148469465037,0.023482134580494887
19.0,0.0,2.0,0.8,0.5,0.8,0.5,0.986206896551724,0.9977925848689533,0.01274054131897178,0.0368236944344605
19.0,0.0,3.0,0.9,0.8,0.8,0.8,0.9812807881773399,0.999433187297321,0.006392484660208676,0.018713590852825042
19.0,0.0,4.0,0.9,0.9,0.9,0.9,0.9802955665024632,0.993403971782694,0.02188727294557494,0.055273236057295345
19.0,0.0,5.0,0.9,0.7,0.8,0.6,0.9921182266009853,0.9987325170314525,0.009384986989212772,0.029118234231137373
19.0,0.0,6.0,0.8,0.6,0.7,0.6,0.9635467980295567,0.9981411690579837,0.011331715767069098,0.03307430897847125
19.0,0.0,7.0,0.9,0.7,0.9,0.7,0.9793103448275863,0.9983213215296965,0.010705113384987305,0.03275124901271964
19.0,0.0,8.0,0.9,0.6,0.8,0.5,0.9921182266009853,0.9954925052904638,0.01773724484677701,0.047832885526603405
19.0,0.0,9.0,0.9,0.8,0.7,0.7,0.9842364532019706,0.9983827613916814,0.010696671277960207,0.0322844646533158
19.0,1.0,2.0,1.0,0.5,0.8,0.5,0.9901477832512315,0.9956613537100769,0.016986693320163903,0.04900893175476695
19.0,1.0,3.0,0.8,0.8,0.8,0.8,0.974384236453202,0.9989474822946633,0.008429899843286577,0.028221559034124245
19.0,1.0,4.0,0.9,0.8,0.8,0.8,0.9842364532019705,0.9908002581011263,0.024825365759309558,0.057565028364264775
19.0,1.0,5.0,0.8,0.6,0.8,0.6,0.9822660098522168,0.9988416811047593,0.00949402709204228,0.02993030443739904
19.0,1.0,6.0,0.9,0.7,0.7,0.6,0.9832512315270936,0.9963972893718693,0.015541869207827526,0.0444060047916835
19.0,1.0,7.0,0.9,0.6,0.8,0.6,0.9881773399014779,0.9983388772426897,0.010765608197753549,0.02893794593399972
19.0,1.0,8.0,0.9,0.5,0.9,0.5,0.9832512315270936,0.9941907000647777,0.019635266936376062,0.047064801428718786
19.0,1.0,9.0,0.9,0.8,0.8,0.7,0.9802955665024631,0.9971007109293556,0.014634711445566238,0.040869005037583
19.0,2.0,3.0,0.8,0.5,0.8,0.5,0.9783251231527095,0.9975589605258679,0.012923567268645787,0.037610068152251985
19.0,2.0,4.0,0.9,0.5,0.9,0.5,0.987192118226601,0.9971032831928898,0.013963938878540263,0.03858251232209403
19.0,2.0,5.0,0.8,0.4,0.8,0.4,0.9743842364532018,0.9961604835808173,0.016781379191258165,0.0421525976820478
19.0,2.0,6.0,0.9,0.4,0.8,0.4,0.967487684729064,0.9972769737255595,0.013626479819367888,0.034779628757284985
19.0,2.0,7.0,0.9,0.4,0.9,0.4,0.987192118226601,0.994326824565817,0.019766589954891695,0.05505589813197734
19.0,2.0,8.0,0.9,0.5,0.8,0.4,0.9733990147783251,0.9966514124964252,0.01482684938069304,0.04458171012434275
19.0,2.0,9.0,0.9,0.5,0.7,0.5,0.9832512315270936,0.9971299796645544,0.014979014797489976,0.038881347648108154
19.0,3.0,4.0,0.8,0.8,0.8,0.8,0.9773399014778326,0.9940713032957492,0.020328710366368796,0.05356476377525708
19.0,3.0,5.0,0.9,0.6,0.9,0.6,0.9753694581280788,0.9993579549056959,0.00709665062541277,0.022477398245390807
19.0,3.0,6.0,0.8,0.6,0.7,0.6,0.9674876847290641,0.9983775581898924,0.010438804413352739,0.028770887991922393
19.0,3.0,7.0,0.8,0.6,0.8,0.6,0.979310344827586,0.9978636412329636,0.01207719306293929,0.034312499836047866
19.0,3.0,8.0,0.9,0.5,0.9,0.5,0.9793103448275863,0.9965608950260549,0.015244492761053044,0.040485561680355324
19.0,3.0,9.0,0.9,0.9,0.8,0.8,0.9891625615763547,0.998567662881942,0.010423609773336416,0.027787663078077642
19.0,4.0,5.0,0.8,0.6,0.8,0.6,0.9763546798029558,0.9927946436612278,0.023156022953407494,0.05684507484179227
19.0,4.0,6.0,0.9,0.6,0.8,0.6,0.9842364532019704,0.9946052120208738,0.019449876383179722,0.05382813489770169
19.0,4.0,7.0,0.9,0.7,0.9,0.7,0.9802955665024632,0.987715095249599,0.029106110603785155,0.07129594644664243
19.0,4.0,8.0,0.8,0.5,0.8,0.5,0.967487684729064,0.9979313556524786,0.011978771088878591,0.039227951448331355
19.0,4.0,9.0,0.9,0.9,0.7,0.7,0.9842364532019706,0.993924884073353,0.021774721798350796,0.060487845301555446
19.0,5.0,6.0,0.9,0.5,0.7,0.5,0.974384236453202,0.9975458471341627,0.013184086338907827,0.03437057827841668
19.0,5.0,7.0,0.8,0.5,0.8,0.5,0.9625615763546799,0.9980392882222877,0.011675552803060757,0.03812313165215047
19.0,5.0,8.0,0.9,0.7,0.9,0.7,0.9871921182266009,0.9957366849990438,0.017547874337230394,0.04470319482257709
19.0,5.0,9.0,0.9,0.6,0.8,0.5,0.9881773399014779,0.9982905682488125,0.010908735656217595,0.030949590962061284
19.0,6.0,7.0,0.8,0.8,0.7,0.7,0.9684729064039409,0.9967274069700806,0.014922569970314619,0.04366529381746504
19.0,6.0,8.0,0.8,0.5,0.7,0.5,0.9655172413793104,0.9971018992061405,0.014014550860676602,0.04262256671544064
19.0,6.0,9.0,0.9,0.6,0.6,0.6,0.9802955665024631,0.9985842120694882,0.010371566621341867,0.03004905835619652
19.0,7.0,8.0,0.9,0.5,0.8,0.5,0.9822660098522168,0.9915286953891643,0.024011947294903264,0.06285922531916162
19.0,7.0,9.0,0.8,0.6,0.7,0.6,0.968472906403941,0.9960827629338862,0.01654930799116527,0.04967004357093409
19.0,8.0,9.0,0.9,0.5,0.8,0.5,0.9753694581280787,0.9967065377355198,0.015820000050117973,0.0394382165613883
20.0,0.0,1.0,0.9,0.6,0.8,0.5,0.9871921182266009,0.9912790423194439,0.023489658803020404,0.05853339565235041
20.0,0.0,2.0,0.9,0.5,0.9,0.5,0.9655172413793105,0.9825125035202311,0.033046353113035505,0.07073434852519282
20.0,0.0,3.0,0.7,0.4,0.6,0.3,0.9497536945812809,0.9890986945897317,0.02832263738170038,0.06865383573914623
20.0,0.0,4.0,0.7,0.3,0.7,0.3,0.9576354679802956,0.9849756396996128,0.030660556265442986,0.06653499729309996
20.0,0.0,5.0,0.8,0.8,0.7,0.7,0.9665024630541873,0.999021071956206,0.007869321725837153,0.02550405403781167
20.0,0.0,6.0,0.9,0.7,0.9,0.7,0.9724137931034482,0.9991168738327927,0.00797192558171947,0.025877144510885217
20.0,0.0,7.0,0.9,0.3,0.8,0.3,0.9783251231527095,0.9805906018442119,0.034769738354770964,0.07715098925572125
20.0,0.0,8.0,0.8,0.2,0.8,0.2,0.955665024630542,0.9692352616051108,0.0436072252447129,0.08603724869249929
20.0,0.0,9.0,0.8,0.8,0.8,0.8,0.9714285714285716,0.9929884890041811,0.02114818026033296,0.0513087736236783
20.0,1.0,2.0,0.8,0.4,0.8,0.4,0.9576354679802956,0.9962052095395232,0.015062837555328381,0.045484819109698614
20.0,1.0,3.0,0.8,0.3,0.7,0.3,0.9635467980295567,0.9660651649917075,0.04860369282870986,0.09763593330731421
20.0,1.0,4.0,0.8,0.5,0.8,0.5,0.9546798029556651,0.9969140587043939,0.013583459517362494,0.04274117086900946
20.0,1.0,5.0,0.8,0.5,0.8,0.5,0.9704433497536945,0.9899391344641751,0.025308037205332912,0.05638790763819648
20.0,1.0,6.0,0.8,0.6,0.8,0.6,0.9694581280788177,0.9943444229417224,0.018496640243943253,0.049711798986362674
20.0,1.0,7.0,0.8,0.5,0.8,0.5,0.9753694581280788,0.9961907075622911,0.015089947226469305,0.04247992175611276
20.0,1.0,8.0,0.7,0.3,0.7,0.3,0.9467980295566504,0.9908424252433709,0.023366766807021728,0.05784961003731544
20.0,1.0,9.0,0.8,0.5,0.8,0.5,0.9733990147783251,0.9949501904099819,0.018615309301082853,0.052398124541485555
20.0,2.0,3.0,0.8,0.5,0.6,0.5,0.9576354679802958,0.9468082609623787,0.06008892446910719,0.1205099125512433
20.0,2.0,4.0,0.7,0.7,0.7,0.7,0.9615763546798031,0.998819108569838,0.0083835596537735,0.026031010973210422
20.0,2.0,5.0,0.9,0.4,0.8,0.3,0.9635467980295567,0.979246883675883,0.0360658649287395,0.07173337659850217
20.0,2.0,6.0,1.0,0.4,1.0,0.4,0.9911330049261083,0.9869174135978414,0.028079729613019477,0.05333571499471767
20.0,2.0,7.0,1.0,0.7,0.9,0.7,0.9911330049261085,0.9990046970737866,0.007681584495041508,0.021916256079865103
20.0,2.0,8.0,0.9,0.5,0.8,0.5,0.9832512315270937,0.9965610896539935,0.014263923862747293,0.03786767669703459
20.0,2.0,9.0,0.9,0.4,0.9,0.4,0.9743842364532022,0.9922620791136872,0.022849288701363074,0.05007365797329635
20.0,3.0,4.0,0.9,0.5,0.8,0.5,0.9625615763546798,0.9529876154707964,0.05665940249987081,0.11192641764509519
20.0,3.0,5.0,0.9,0.5,0.7,0.4,0.9773399014778327,0.9920163713430634,0.02453047681712817,0.05343470611943056
20.0,3.0,6.0,0.8,0.4,0.6,0.3,0.9694581280788179,0.9856625053258964,0.03281258906988978,0.06949138868756569
20.0,3.0,7.0,0.8,0.5,0.6,0.5,0.9477832512315272,0.9443429816053519,0.06138366489748934,0.12533326933532268
20.0,3.0,8.0,0.8,0.5,0.7,0.5,0.9527093596059113,0.9262704639622211,0.07019771891888764,0.13386649673012507
20.0,3.0,9.0,0.8,0.5,0.6,0.3,0.9576354679802955,0.9704633139378369,0.04497517426635442,0.10501709152037236
20.0,4.0,5.0,0.8,0.3,0.8,0.3,0.9625615763546798,0.9821946565086492,0.03344592551872048,0.06730840552937532
20.0,4.0,6.0,0.7,0.3,0.7,0.3,0.9477832512315271,0.9885674120103076,0.026261632342567173,0.05893706495233271
20.0,4.0,7.0,0.7,0.7,0.7,0.7,0.9556650246305418,0.9975153897263586,0.01215368900801797,0.0391271868976762
20.0,4.0,8.0,0.8,0.5,0.7,0.5,0.9773399014778326,0.995199002735564,0.01688431323565988,0.04624069293135508
20.0,4.0,9.0,0.8,0.3,0.8,0.3,0.9596059113300494,0.9918238895260606,0.02334374963120914,0.050494334844535096
20.0,5.0,6.0,0.9,0.7,0.8,0.7,0.9704433497536947,0.9987793777964981,0.009387130142558757,0.023288255576949086
20.0,5.0,7.0,0.9,0.4,0.9,0.4,0.968472906403941,0.9777429611900244,0.03731493221607841,0.07595551462833787
20.0,5.0,8.0,0.9,0.2,0.7,0.2,0.975369458128079,0.965287722949201,0.04641476607256335,0.09087958167807782
20.0,5.0,9.0,0.8,0.7,0.8,0.7,0.968472906403941,0.9911020319099321,0.02381131173474507,0.05949286170496332
20.0,6.0,7.0,1.0,0.4,0.9,0.4,0.9862068965517242,0.9853090317591369,0.02974899509592929,0.06183165730204715
20.0,6.0,8.0,0.9,0.2,0.8,0.2,0.9645320197044337,0.9743327349586393,0.03926288153113764,0.08178018308692618
20.0,6.0,9.0,0.9,0.7,0.9,0.7,0.9783251231527094,0.9955623548189118,0.017280229287037662,0.038308455202586814
20.0,7.0,8.0,0.9,0.6,0.7,0.5,0.9773399014778326,0.9969006610791564,0.013548366491430553,0.04134443885846569
20.0,7.0,9.0,0.9,0.3,0.9,0.3,0.9802955665024632,0.9901372567820548,0.025531876944481186,0.06016368635505282
20.0,8.0,9.0,0.9,0.3,0.7,0.2,0.9704433497536946,0.9813574679691494,0.034575637267382706,0.07756228166952923
21.0,0.0,1.0,1.0,1.0,0.9,0.9,0.9970443349753695,0.9996561722328371,0.006809740415877292,0.01899892298406885
21.0,0.0,2.0,0.9,0.4,0.8,0.4,0.9724137931034483,0.9989451485913348,0.011614128030367156,0.033293691803802435
21.0,0.0,3.0,0.8,0.6,0.8,0.6,0.9615763546798031,0.9997540167748703,0.0058995597496408776,0.019086390529010674
21.0,0.0,4.0,0.8,0.6,0.8,0.6,0.9714285714285714,0.9995392377076137,0.008552893255856498,0.021918787464034205
21.0,0.0,5.0,0.9,0.9,0.8,0.8,0.9822660098522168,0.9996369544962254,0.0070741786444603666,0.021978318330370207
21.0,0.0,6.0,0.9,0.9,0.8,0.8,0.9862068965517241,0.9995471150664403,0.007303182944216593,0.02290641183612818
21.0,0.0,7.0,0.8,0.6,0.8,0.6,0.9674876847290641,0.9990684889946119,0.011180487088544286,0.029882441311230946
21.0,0.0,8.0,0.9,0.5,0.9,0.5,0.9891625615763547,0.9992643697687416,0.009548745288291341,0.024640173244113602
21.0,0.0,9.0,0.8,0.7,0.8,0.7,0.9733990147783251,0.999489234262329,0.008398210220736058,0.026334333599085727
21.0,1.0,2.0,0.9,0.4,0.9,0.4,0.9733990147783252,0.9994218308857084,0.010144570092380682,0.025193813024507537
21.0,1.0,3.0,0.8,0.6,0.8,0.6,0.9536945812807883,0.999712739338592,0.007570441595824396,0.01948799885703296
21.0,1.0,4.0,0.8,0.6,0.8,0.6,0.9665024630541873,0.9998512299758595,0.004638499404522065,0.014059860423804067
21.0,1.0,5.0,0.9,0.9,0.8,0.8,0.9832512315270936,0.9997509007717521,0.007482351128650448,0.020459197973444154
21.0,1.0,6.0,0.9,0.9,0.9,0.9,0.9891625615763547,0.9992823829741688,0.009652111564215875,0.026683522153715854
21.0,1.0,7.0,0.8,0.6,0.8,0.6,0.9724137931034482,0.9991169885735595,0.012073608767717474,0.026155899181011143
21.0,1.0,8.0,0.9,0.5,0.8,0.5,0.9822660098522168,0.9989596014176811,0.012025595426735494,0.02954381733532031
21.0,1.0,9.0,0.8,0.7,0.8,0.7,0.9645320197044335,0.9995673183498534,0.009139062778292665,0.023131803368336996
21.0,2.0,3.0,0.7,0.3,0.7,0.3,0.9290640394088671,0.9993145240958149,0.008927053324681937,0.027020035624639355
21.0,2.0,4.0,0.7,0.5,0.7,0.5,0.955665024630542,0.9990463584172681,0.013177635590342799,0.030771690150978376
21.0,2.0,5.0,0.8,0.4,0.7,0.4,0.9507389162561576,0.9995286228650949,0.00738298892356245,0.02399582759382977
21.0,2.0,6.0,0.8,0.4,0.8,0.4,0.9635467980295569,0.9985697657562831,0.01321477247293559,0.034937207591934534
21.0,2.0,7.0,0.8,0.5,0.8,0.5,0.9655172413793105,0.9995955283183595,0.006808665323330159,0.020686787633606873
21.0,2.0,8.0,0.8,0.4,0.7,0.3,0.96256157635468,0.9991551466898508,0.00991328073686231,0.028643102972447623
21.0,2.0,9.0,0.7,0.4,0.7,0.4,0.9586206896551724,0.9994835983161489,0.007679150728092462,0.022383633004786914
21.0,3.0,4.0,0.9,0.5,0.8,0.5,0.9793103448275863,0.9995139374421964,0.010148044521429669,0.02565509990830802
21.0,3.0,5.0,0.8,0.6,0.7,0.5,0.9783251231527095,0.9996768655983524,0.006101556296212731,0.017013857712907227
21.0,3.0,6.0,0.8,0.5,0.7,0.5,0.9576354679802956,0.9992286200921234,0.009666326607705264,0.029313323340857973
